11|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3972|2023122605|26/12/2023|13:08|26/12/2023|20:42|PG2|26|GD04|02|||||||||||||PG2-26|722C-G-G2|26/12/2023|20:42|26/12/2023|22:38||2|86741-BP010-00|TRANSCEIVER  TELEPHONE|B799|ZI   -  13|10|20|2||E|26/12/2023|13:08|25/12/2023|18:08|25/12/2023|18:08||25/12/2023|07:30|2612||||
12|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3972|2023122605|26/12/2023|13:08|26/12/2023|20:42|PG2|26|GD04|02|||||||||||||PG2-26|722C-G-G2|26/12/2023|20:42|26/12/2023|22:38||3|PC5C2-BY006-00|TRANSCEIVER  TELEPHONE|7U76|ZI   -  13|10|30|3||E|26/12/2023|13:08|25/12/2023|18:08|25/12/2023|18:08||25/12/2023|07:30|2612||||
13|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3973|2023122606|26/12/2023|13:08|26/12/2023|20:42|PG2|32|GD04|02|||||||||||||PG2-32|722C-G-G2|26/12/2023|20:42|27/12/2023|02:12||1|86741-BP010-00|TRANSCEIVER  TELEPHONE|B799|ZI   -  13|10|30|3||E|26/12/2023|13:08|25/12/2023|18:08|25/12/2023|18:08||25/12/2023|07:30|2612||||
14|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3973|2023122606|26/12/2023|13:08|26/12/2023|20:42|PG2|32|GD04|02|||||||||||||PG2-32|722C-G-G2|26/12/2023|20:42|27/12/2023|02:12||2|PC5C2-BY006-00|TRANSCEIVER  TELEPHONE|7U76|ZI   -  13|10|30|3||E|26/12/2023|13:08|25/12/2023|18:08|25/12/2023|18:08||25/12/2023|07:30|2612||||
15|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3974|2024010401|26/12/2023|13:08|26/12/2023|20:42|PG2|02|GD04|02|||||||||||||PG2-02|722C-G-G2|26/12/2023|20:42|04/01/2024|07:55||1|86741-BP010-00|TRANSCEIVER  TELEPHONE|B799|ZI   -  13|10|20|2||E|26/12/2023|13:08|25/12/2023|18:08|25/12/2023|18:08||25/12/2023|07:30|0401||||
16|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3974|2024010401|26/12/2023|13:08|26/12/2023|20:42|PG2|02|GD04|02|||||||||||||PG2-02|722C-G-G2|26/12/2023|20:42|04/01/2024|07:55||2|PC5C2-BY006-00|TRANSCEIVER  TELEPHONE|7U76|ZI   -  13|10|40|4||E|26/12/2023|13:08|25/12/2023|18:08|25/12/2023|18:08||25/12/2023|07:30|0401||||
17|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|P|BANPHO|OP|1|1P FTTL1OPA1194|2024010401|22/12/2023|00:00|04/01/2024|15:00|-|-||||||||||||||||||||||1|PC5C2-0K00R-T2|TRANSCEIVER, TELEPHONE SET|1||5|110|22|||04/01/2024|15:00|26/12/2023|17:00|26/12/2023|17:00||22/12/2023|17:01|||||
18|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|S|SAMRONG|OS|1|1S FTTL1OSA1849|2024010401|22/12/2023|00:00|04/01/2024|13:20|-|-||||||||||||||||||||||1|PC5C2-0K00R-T2|TRANSCEIVER, TELEPHONE SET|1||5|10|2|||04/01/2024|13:20|26/12/2023|17:00|26/12/2023|17:00||22/12/2023|17:01|||||
19|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OW|1|1G FTTL1OWA1903|2024010401|23/12/2023|00:00|04/01/2024|10:30|-|-||||||||||||||||||||||1|P2600-0D008-T2|RECEIVER ASSY, RADIO&DISPLAY,EDA|1||3|15|5|||04/01/2024|10:30|26/12/2023|17:00|26/12/2023|17:00||23/12/2023|17:00|||||
20|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3975|2024010402|03/01/2024|12:00|04/01/2024|08:06|PG2|08|GD04|01|||||||||||||PG2-08|722C-G-G2|04/01/2024|08:06|04/01/2024|10:38||1|86741-BP010-00|TRANSCEIVER  TELEPHONE|B799|ZI   -  13|10|20|2||E|03/01/2024|12:00|26/12/2023|04:59|26/12/2023|04:59||25/12/2023|07:30|0401||||
21|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3975|2024010402|03/01/2024|12:00|04/01/2024|08:06|PG2|08|GD04|01|||||||||||||PG2-08|722C-G-G2|04/01/2024|08:06|04/01/2024|10:38||2|PC5C2-BY006-00|TRANSCEIVER  TELEPHONE|7U76|ZI   -  13|10|40|4||E|03/01/2024|12:00|26/12/2023|04:59|26/12/2023|04:59||25/12/2023|07:30|0401||||
22|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3976|2024010403|03/01/2024|12:00|04/01/2024|08:06|PG2|14|GD04|01|||||||||||||PG2-14|722C-G-G2|04/01/2024|08:06|04/01/2024|14:12||1|86741-BP010-00|TRANSCEIVER  TELEPHONE|B799|ZI   -  13|10|20|2||E|03/01/2024|12:00|26/12/2023|04:59|26/12/2023|04:59||25/12/2023|07:30|0401||||
23|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3976|2024010403|03/01/2024|12:00|04/01/2024|08:06|PG2|14|GD04|01|||||||||||||PG2-14|722C-G-G2|04/01/2024|08:06|04/01/2024|14:12||2|PC5C2-BY006-00|TRANSCEIVER  TELEPHONE|7U76|ZI   -  13|10|40|4||E|03/01/2024|12:00|26/12/2023|04:59|26/12/2023|04:59||25/12/2023|07:30|0401||||
24|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3977|2024010404|03/01/2024|12:00|04/01/2024|08:06|PG2|20|GD04|01|||||||||||||PG2-20|722C-G-G2|04/01/2024|08:06|04/01/2024|19:55||1|86741-BP010-00|TRANSCEIVER  TELEPHONE|B799|ZI   -  13|10|20|2||E|03/01/2024|12:00|26/12/2023|04:59|26/12/2023|04:59||25/12/2023|07:30|0401||||
25|FTTL|1|DENSO TEN (THAILAND) LIMITED. (PIO)|G|GATEWAY|OG|1|1G FTTL1OGA3977|2024010404|03/01/2024|12:00|04/01/2024|08:06|PG2|20|GD04|01|||||||||||||PG2-20|722C-G-G2|04/01/2024|08:06|04/01/2024|19:55||2|PC5C2-BY006-00|TRANSCEIVER  TELEPHONE|7U76|ZI   -  13|10|40|4||E|03/01/2024|12:00|26/12/2023|04:59|26/12/2023|04:59||25/12/2023|07:30|0401||||
